"","X","Lokal","F.e5.ngst.e5.r","F.f6.delse.e5.r","ID","X.c5.lder","Redskap","X1","X2","X3","X4","X5","X6","X7","X8","X9"
"2986",10588,"FM",1982,1974,1982105,8,2,77,126,157,184,204,218,242,255,NA
"2987",10589,"FM",1982,1974,1982104,8,2,69,104,139,170,192,219,241,254,NA
"2988",10590,"FM",1982,1974,1982103,8,2,62,114,144,167,179,198,218,223,NA
"2989",10591,"FM",1982,1978,1982102,4,2,62,94,154,177,NA,NA,NA,NA,NA
"2990",10592,"FM",1981,1979,1981208,2,2,68,119,NA,NA,NA,NA,NA,NA,NA
"2991",10593,"FM",1981,1979,1981207,2,2,69,109,NA,NA,NA,NA,NA,NA,NA
"2992",10594,"FM",1981,1978,1981206,3,2,64,102,151,NA,NA,NA,NA,NA,NA
"2993",10595,"FM",1981,1979,1981205,2,2,66,105,NA,NA,NA,NA,NA,NA,NA
"2994",10596,"FM",1981,1976,1981204,5,2,55,87,112,142,182,NA,NA,NA,NA
"2995",10597,"FM",1981,1976,1981203,5,2,60,119,157,193,209,NA,NA,NA,NA
"2996",10598,"FM",1981,1975,1981202,6,2,62,101,117,162,188,213,NA,NA,NA
"2997",10599,"FM",1981,1976,1981201,5,2,66,105,135,170,188,NA,NA,NA,NA
"2998",10600,"FM",1981,1975,1981200,6,2,80,111,140,172,190,212,NA,NA,NA
"2999",10601,"FM",1981,1979,1981199,2,2,62,108,NA,NA,NA,NA,NA,NA,NA
"3000",10602,"FM",1981,1979,1981198,2,2,76,114,NA,NA,NA,NA,NA,NA,NA
"3001",10603,"FM",1981,1979,1981197,2,2,68,101,NA,NA,NA,NA,NA,NA,NA
"3002",10604,"FM",1981,1977,1981196,4,2,60,99,123,146,NA,NA,NA,NA,NA
"3003",10605,"FM",1981,1974,1981195,7,2,64,100,123,164,189,208,221,NA,NA
"3004",10606,"FM",1981,1976,1981192,5,2,60,112,128,145,169,NA,NA,NA,NA
"3005",10607,"FM",1981,1975,1981191,6,2,54,88,110,128,154,190,NA,NA,NA
"3006",10608,"FM",1981,1975,1981190,6,2,74,115,142,168,195,220,NA,NA,NA
"3007",10609,"FM",1981,1974,1981189,7,2,59,97,128,166,185,206,221,NA,NA
"3008",10610,"FM",1981,1974,1981188,7,2,74,113,129,146,161,190,215,NA,NA
"3009",10611,"FM",1981,1976,1981187,5,2,55,105,137,166,179,NA,NA,NA,NA
"3010",10612,"FM",1981,1975,1981186,6,2,69,110,134,156,175,192,NA,NA,NA
"3011",10613,"FM",1981,1974,1981185,7,2,56,110,139,168,188,203,226,NA,NA
"3012",10614,"FM",1981,1975,1981184,6,2,63,116,149,188,206,221,NA,NA,NA
"3013",10615,"FM",1981,1975,1981183,6,2,62,100,146,179,196,219,NA,NA,NA
"3014",10616,"FM",1981,1976,1981182,5,2,69,123,144,172,190,NA,NA,NA,NA
"3015",10617,"FM",1981,1974,1981180,7,2,69,97,127,162,180,202,226,NA,NA
"3016",10618,"FM",1981,1976,1981179,5,2,63,97,122,141,165,NA,NA,NA,NA
"3017",10619,"FM",1981,1976,1981178,5,2,51,94,128,153,164,NA,NA,NA,NA
"3018",10620,"FM",1981,1974,1981177,7,2,61,99,119,149,169,189,211,NA,NA
"3019",10621,"FM",1981,1973,1981176,8,2,58,83,115,147,173,186,211,225,NA
"3020",10622,"FM",1981,1975,1981175,6,2,64,92,126,149,175,198,NA,NA,NA
"3021",10623,"FM",1981,1974,1981174,7,2,56,100,137,152,164,173,192,NA,NA
"3022",10624,"FM",1981,1974,1981173,7,2,61,106,133,158,170,191,210,NA,NA
"3023",10625,"FM",1981,1975,1981172,6,2,70,111,140,164,187,200,NA,NA,NA
"3024",10626,"FM",1981,1974,1981171,7,2,64,106,151,182,204,228,236,NA,NA
"3025",10627,"FM",1981,1974,1981170,7,2,53,108,150,178,192,204,231,NA,NA
"3026",10628,"FM",1981,1974,1981169,7,2,61,92,123,145,167,193,211,NA,NA
"3027",10629,"FM",1981,1975,1981168,6,2,60,102,147,161,180,194,NA,NA,NA
"3028",10630,"FM",1981,1974,1981167,7,2,57,92,138,184,202,218,232,NA,NA
"3029",10631,"FM",1981,1977,1981166,4,2,67,107,151,182,NA,NA,NA,NA,NA
"3030",10632,"FM",1981,1973,1981165,8,2,62,86,109,141,164,183,201,219,NA
"3031",10633,"FM",1981,1974,1981164,7,2,60,92,130,157,187,219,245,NA,NA
"3032",10634,"FM",1981,1974,1981163,7,2,55,103,138,175,191,195,221,NA,NA
"3033",10635,"FM",1981,1973,1981162,8,2,63,100,136,173,193,208,217,221,NA
"3034",10636,"FM",1981,1974,1981161,7,2,53,79,117,137,159,182,210,NA,NA
"3035",10637,"FM",1981,1974,1981160,7,2,57,103,135,155,174,192,205,NA,NA
"3036",10638,"FM",1981,1975,1981159,6,2,55,97,141,181,205,228,NA,NA,NA
"3037",10639,"FM",1981,1974,1981158,7,2,69,103,150,176,200,220,246,NA,NA
"3038",10640,"FM",1981,1974,1981156,7,2,60,110,146,171,188,204,226,NA,NA
"3039",10641,"FM",1981,1975,1981155,6,2,69,103,138,164,189,212,NA,NA,NA
"3040",10642,"FM",1981,1974,1981154,7,2,67,96,139,175,198,214,238,NA,NA
"3041",10643,"FM",1981,1974,1981153,7,2,69,109,141,170,187,205,235,NA,NA
"3042",10644,"FM",1981,1974,1981152,7,2,60,97,142,178,195,211,233,NA,NA
"3043",10645,"FM",1981,1973,1981151,8,2,51,104,154,181,200,209,220,230,NA
"3044",10646,"FM",1981,1974,1981150,7,2,50,92,124,145,161,174,196,NA,NA
"3045",10647,"FM",1981,1975,1981149,6,2,59,97,118,145,173,202,NA,NA,NA
"3046",10648,"FM",1981,1973,1981148,8,2,57,91,111,142,159,170,184,200,NA
"3047",10649,"FM",1981,1976,1981147,5,2,66,95,136,173,204,NA,NA,NA,NA
"3048",10650,"FM",1981,1975,1981145,6,2,63,104,141,166,200,230,NA,NA,NA
"3049",10651,"FM",1981,1975,1981143,6,2,66,97,131,157,180,206,NA,NA,NA
"3050",10652,"FM",1981,1974,1981142,7,2,58,115,155,178,192,205,230,NA,NA
"3051",10653,"FM",1981,1975,1981141,6,2,53,97,137,174,197,215,NA,NA,NA
"3052",10654,"FM",1981,1974,1981140,7,2,69,117,163,191,207,230,236,NA,NA
"3053",10655,"FM",1981,1974,1981139,7,2,66,115,155,189,218,232,250,NA,NA
"3054",10656,"FM",1981,1975,1981138,6,2,66,96,137,170,212,241,NA,NA,NA
"3055",10657,"FM",1981,1975,1981137,6,2,64,108,145,167,197,220,NA,NA,NA
"3056",10658,"FM",1981,1974,1981136,7,2,61,102,132,158,175,191,214,NA,NA
"3057",10659,"FM",1981,1974,1981135,7,2,56,99,140,178,192,214,231,NA,NA
"3058",10660,"FM",1981,1974,1981134,7,2,60,86,121,150,165,183,206,NA,NA
"3059",10661,"FM",1981,1974,1981133,7,2,73,121,160,183,194,209,230,NA,NA
"3060",10662,"FM",1981,1975,1981132,6,2,73,112,144,170,187,210,NA,NA,NA
"3061",10663,"FM",1981,1974,1981131,7,2,74,103,136,167,186,203,227,NA,NA
"3062",10664,"FM",1981,1974,1981130,7,2,50,84,161,192,200,205,210,NA,NA
"3063",10665,"FM",1981,1976,1981129,5,2,61,94,125,153,185,NA,NA,NA,NA
"3064",10666,"FM",1981,1974,1981128,7,2,67,103,138,154,170,188,210,NA,NA
"3065",10667,"FM",1981,1974,1981127,7,2,67,100,128,148,163,187,210,NA,NA
"3066",10668,"FM",1981,1976,1981126,5,2,65,98,133,176,198,NA,NA,NA,NA
"3067",10669,"FM",1981,1973,1981125,8,2,67,97,120,152,182,202,220,242,NA
"3068",10670,"FM",1981,1973,1981124,8,2,67,110,136,171,189,198,214,230,NA
"3069",10671,"FM",1981,1974,1981122,7,2,57,119,157,182,193,210,235,NA,NA
"3070",10672,"FM",1981,1975,1981121,6,2,67,100,134,161,191,225,NA,NA,NA
"3071",10673,"FM",1981,1973,1981120,8,2,78,109,140,165,181,202,212,224,NA
"3072",10674,"FM",1981,1974,1981119,7,2,52,85,118,152,180,199,208,NA,NA
"3073",10675,"FM",1981,1974,1981117,7,2,68,96,121,158,182,197,220,NA,NA
"3074",10676,"FM",1981,1972,1981116,9,2,59,104,140,178,196,209,217,225,250
"3075",10677,"FM",1981,1974,1981115,7,2,69,107,147,175,194,216,237,NA,NA
"3076",10678,"FM",1981,1975,1981113,6,2,80,118,154,177,200,210,NA,NA,NA
"3077",10679,"FM",1981,1974,1981112,7,2,51,90,127,143,155,172,186,NA,NA
"3078",10680,"FM",1981,1974,1981111,7,2,79,103,129,155,178,195,221,NA,NA
"3079",10681,"FM",1981,1974,1981110,7,2,61,101,141,183,201,223,246,NA,NA
"3080",10682,"FM",1981,1974,1981109,7,2,60,121,165,187,206,219,245,NA,NA
"3081",10683,"FM",1981,1974,1981108,7,2,69,119,156,188,207,225,240,NA,NA
"3082",10684,"FM",1981,1974,1981107,7,2,68,105,143,187,209,236,249,NA,NA
"3083",10685,"FM",1981,1974,1981106,7,2,62,104,134,159,173,186,204,NA,NA
"3084",10686,"FM",1981,1974,1981105,7,2,53,97,137,165,179,202,225,NA,NA
"3085",10687,"FM",1981,1975,1981104,6,2,77,125,153,196,225,241,NA,NA,NA
"3086",10688,"FM",1981,1973,1981103,8,2,54,89,129,164,186,199,213,234,NA
"3087",10689,"FM",1981,1975,1981102,6,2,65,104,149,175,196,221,NA,NA,NA
"3088",10690,"FM",1981,1973,1981101,8,2,58,91,121,165,196,214,237,250,NA
"3089",10691,"FM",1981,1975,1981100,6,2,51,110,149,196,216,233,NA,NA,NA
"3090",11543,"FM",1990,1988,199099,2,9,66,86,NA,NA,NA,NA,NA,NA,NA
"3091",11544,"FM",1990,1988,199098,2,9,68,119,NA,NA,NA,NA,NA,NA,NA
"3092",11545,"FM",1990,1985,199097,5,9,64,86,106,135,156,NA,NA,NA,NA
"3093",11546,"FM",1990,1984,199096,6,9,68,94,128,154,187,206,NA,NA,NA
"3094",11547,"FM",1990,1986,199095,4,9,66,99,143,170,NA,NA,NA,NA,NA
"3095",11548,"FM",1990,1987,199094,3,9,60,90,133,NA,NA,NA,NA,NA,NA
"3096",11549,"FM",1990,1985,199093,5,9,57,85,123,167,203,NA,NA,NA,NA
"3097",11550,"FM",1990,1988,199092,2,9,62,129,NA,NA,NA,NA,NA,NA,NA
"3098",11551,"FM",1990,1987,199091,3,9,65,106,154,NA,NA,NA,NA,NA,NA
"3099",11552,"FM",1990,1987,199090,3,9,55,100,139,NA,NA,NA,NA,NA,NA
"3100",11553,"FM",1990,1987,199089,3,9,62,95,132,NA,NA,NA,NA,NA,NA
"3101",11554,"FM",1990,1987,199088,3,9,68,117,154,NA,NA,NA,NA,NA,NA
"3102",11555,"FM",1990,1986,199087,4,9,73,110,149,178,NA,NA,NA,NA,NA
"3103",11556,"FM",1990,1987,199086,3,9,72,108,140,NA,NA,NA,NA,NA,NA
"3104",11557,"FM",1990,1987,199085,3,9,64,106,148,NA,NA,NA,NA,NA,NA
"3105",11558,"FM",1990,1988,199084,2,9,77,136,NA,NA,NA,NA,NA,NA,NA
"3106",11559,"FM",1990,1988,199083,2,9,60,112,NA,NA,NA,NA,NA,NA,NA
"3107",11560,"FM",1990,1988,199082,2,9,68,110,NA,NA,NA,NA,NA,NA,NA
"3108",11561,"FM",1990,1988,199081,2,9,71,105,NA,NA,NA,NA,NA,NA,NA
"3109",11562,"FM",1990,1988,199080,2,9,63,92,NA,NA,NA,NA,NA,NA,NA
"3110",11563,"FM",1990,1988,199079,2,9,63,101,NA,NA,NA,NA,NA,NA,NA
"3111",11564,"FM",1990,1988,199078,2,9,66,100,NA,NA,NA,NA,NA,NA,NA
"3112",11565,"FM",1990,1987,199077,3,9,67,96,137,NA,NA,NA,NA,NA,NA
"3113",11566,"FM",1990,1988,199076,2,9,67,95,NA,NA,NA,NA,NA,NA,NA
"3114",11567,"FM",1990,1983,199075,7,9,73,110,143,170,196,223,243,NA,NA
"3115",11568,"FM",1990,1986,199074,4,9,65,89,127,199,NA,NA,NA,NA,NA
"3116",11569,"FM",1990,1986,199073,4,9,68,98,144,189,NA,NA,NA,NA,NA
"3117",11570,"FM",1990,1987,199072,3,9,56,116,160,NA,NA,NA,NA,NA,NA
"3118",11571,"FM",1990,1988,199071,2,9,70,107,NA,NA,NA,NA,NA,NA,NA
"3119",11572,"FM",1990,1988,199070,2,9,62,91,NA,NA,NA,NA,NA,NA,NA
"3120",11573,"FM",1990,1988,199069,2,9,64,99,NA,NA,NA,NA,NA,NA,NA
"3121",11574,"FM",1990,1983,199068,7,9,80,124,145,161,184,215,240,NA,NA
"3122",11575,"FM",1990,1988,199067,2,9,69,120,NA,NA,NA,NA,NA,NA,NA
"3123",11576,"FM",1990,1988,199066,2,9,63,106,NA,NA,NA,NA,NA,NA,NA
"3124",11577,"FM",1990,1988,199065,2,9,75,123,NA,NA,NA,NA,NA,NA,NA
"3125",11578,"FM",1990,1986,199064,4,9,69,103,140,176,NA,NA,NA,NA,NA
"3126",11579,"FM",1990,1988,199063,2,9,62,91,NA,NA,NA,NA,NA,NA,NA
"3127",11580,"FM",1990,1988,199062,2,9,66,104,NA,NA,NA,NA,NA,NA,NA
"3128",11581,"FM",1990,1988,199061,2,9,67,99,NA,NA,NA,NA,NA,NA,NA
"3129",11582,"FM",1990,1988,199060,2,9,69,103,NA,NA,NA,NA,NA,NA,NA
"3130",11583,"FM",1990,1987,199059,3,9,62,94,131,NA,NA,NA,NA,NA,NA
"3131",11584,"FM",1990,1986,199058,4,9,62,91,135,158,NA,NA,NA,NA,NA
"3132",11585,"FM",1990,1987,199057,3,9,69,110,149,NA,NA,NA,NA,NA,NA
"3133",11586,"FM",1990,1987,199056,3,9,70,100,143,NA,NA,NA,NA,NA,NA
"3134",11587,"FM",1990,1987,199055,3,9,67,105,158,NA,NA,NA,NA,NA,NA
"3135",11588,"FM",1990,1988,199054,2,9,66,104,NA,NA,NA,NA,NA,NA,NA
"3136",11589,"FM",1990,1987,199053,3,9,61,109,147,NA,NA,NA,NA,NA,NA
"3137",11590,"FM",1990,1987,199052,3,9,63,101,140,NA,NA,NA,NA,NA,NA
"3138",11591,"FM",1990,1988,199051,2,9,62,89,NA,NA,NA,NA,NA,NA,NA
"3139",11592,"FM",1990,1985,199049,5,9,62,90,130,168,201,NA,NA,NA,NA
"3140",11593,"FM",1990,1983,199048,7,9,73,93,115,141,168,204,223,NA,NA
"3141",11594,"FM",1990,1986,199047,4,9,64,103,152,183,NA,NA,NA,NA,NA
"3142",11595,"FM",1990,1986,199046,4,9,64,93,150,186,NA,NA,NA,NA,NA
"3143",11596,"FM",1990,1987,199045,3,9,63,97,148,NA,NA,NA,NA,NA,NA
"3144",11597,"FM",1990,1984,199044,6,9,67,92,115,134,162,200,NA,NA,NA
"3145",11598,"FM",1990,1987,199043,3,9,63,92,142,NA,NA,NA,NA,NA,NA
"3146",11599,"FM",1990,1986,199042,4,9,64,84,154,191,NA,NA,NA,NA,NA
"3147",11600,"FM",1990,1981,199041,9,9,56,83,126,167,185,195,206,226,237
"3148",11601,"FM",1990,1988,199040,2,9,60,92,NA,NA,NA,NA,NA,NA,NA
"3149",11602,"FM",1990,1985,199039,5,9,71,95,125,161,190,NA,NA,NA,NA
"3150",11603,"FM",1990,1987,199038,3,9,65,102,144,NA,NA,NA,NA,NA,NA
"3151",11604,"FM",1990,1986,199037,4,9,56,83,128,164,NA,NA,NA,NA,NA
"3152",11605,"FM",1990,1987,199036,3,9,77,106,160,NA,NA,NA,NA,NA,NA
"3153",11606,"FM",1990,1987,199035,3,9,71,106,146,NA,NA,NA,NA,NA,NA
"3154",11607,"FM",1990,1987,199034,3,9,73,107,131,NA,NA,NA,NA,NA,NA
"3155",11608,"FM",1990,1988,199033,2,9,74,130,NA,NA,NA,NA,NA,NA,NA
"3156",11609,"FM",1990,1988,199032,2,9,63,97,NA,NA,NA,NA,NA,NA,NA
"3157",11610,"FM",1990,1987,199031,3,9,63,85,108,NA,NA,NA,NA,NA,NA
"3158",11611,"FM",1990,1985,199030,5,9,63,88,121,156,190,NA,NA,NA,NA
"3159",11612,"FM",1990,1983,199029,7,9,58,76,112,136,168,203,227,NA,NA
"3160",11613,"FM",1990,1985,199028,5,9,65,89,121,159,180,NA,NA,NA,NA
"3161",11614,"FM",1990,1984,199027,6,9,78,105,139,173,205,234,NA,NA,NA
"3162",11615,"FM",1990,1983,199026,7,9,63,105,129,151,176,203,227,NA,NA
"3163",11616,"FM",1990,1987,199025,3,9,47,101,153,NA,NA,NA,NA,NA,NA
"3164",11617,"FM",1990,1985,199024,5,9,54,89,119,158,182,NA,NA,NA,NA
"3165",11618,"FM",1990,1987,199023,3,9,63,90,134,NA,NA,NA,NA,NA,NA
"3166",11619,"FM",1990,1988,199022,2,9,68,126,NA,NA,NA,NA,NA,NA,NA
"3167",11620,"FM",1990,1986,199021,4,9,68,95,134,163,NA,NA,NA,NA,NA
"3168",11621,"FM",1990,1987,199020,3,9,60,110,164,NA,NA,NA,NA,NA,NA
"3169",11622,"FM",1990,1986,199019,4,9,62,87,127,152,NA,NA,NA,NA,NA
"3170",11623,"FM",1990,1987,199018,3,9,62,107,150,NA,NA,NA,NA,NA,NA
"3171",11624,"FM",1990,1987,199017,3,9,54,82,143,NA,NA,NA,NA,NA,NA
"3172",11625,"FM",1990,1987,199016,3,9,60,99,148,NA,NA,NA,NA,NA,NA
"3173",11626,"FM",1990,1988,199015,2,9,58,104,NA,NA,NA,NA,NA,NA,NA
"3174",11627,"FM",1990,1988,199014,2,9,66,97,NA,NA,NA,NA,NA,NA,NA
"3175",11628,"FM",1990,1989,199013,1,9,85,NA,NA,NA,NA,NA,NA,NA,NA
"3176",11629,"FM",1990,1988,199012,2,9,62,105,NA,NA,NA,NA,NA,NA,NA
"3177",11630,"FM",1990,1988,199011,2,9,68,94,NA,NA,NA,NA,NA,NA,NA
"3178",11631,"FM",1990,1988,199010,2,9,61,108,NA,NA,NA,NA,NA,NA,NA
"3179",11632,"FM",1989,1987,198999,2,9,67,102,NA,NA,NA,NA,NA,NA,NA
"3180",11633,"FM",1989,1987,198998,2,9,71,103,NA,NA,NA,NA,NA,NA,NA
"3181",11634,"FM",1989,1986,198997,3,9,50,78,123,NA,NA,NA,NA,NA,NA
"3182",11635,"FM",1989,1984,198996,5,9,71,99,130,157,186,NA,NA,NA,NA
"3183",11636,"FM",1989,1983,198995,6,9,62,111,130,148,168,189,NA,NA,NA
"3184",11637,"FM",1989,1984,198994,5,9,64,98,125,141,167,NA,NA,NA,NA
"3185",11638,"FM",1989,1986,198993,3,9,63,89,144,NA,NA,NA,NA,NA,NA
"3186",11639,"FM",1989,1987,198992,2,9,58,95,NA,NA,NA,NA,NA,NA,NA
"3187",11640,"FM",1989,1985,198991,4,9,57,83,128,171,NA,NA,NA,NA,NA
"3188",11641,"FM",1989,1987,198990,2,9,62,103,NA,NA,NA,NA,NA,NA,NA
"3189",11642,"FM",1989,1986,198989,3,9,56,88,131,NA,NA,NA,NA,NA,NA
"3190",11643,"FM",1989,1985,198988,4,9,57,87,109,142,NA,NA,NA,NA,NA
"3191",11644,"FM",1989,1986,198987,3,9,66,106,150,NA,NA,NA,NA,NA,NA
"3192",11645,"FM",1989,1984,198986,5,9,65,93,118,140,175,NA,NA,NA,NA
"3193",11646,"FM",1989,1984,198985,5,9,73,107,132,154,182,NA,NA,NA,NA
"3194",11647,"FM",1989,1984,198984,5,9,82,115,147,188,230,NA,NA,NA,NA
"3195",11648,"FM",1989,1984,198983,5,9,66,106,133,158,183,NA,NA,NA,NA
"3196",11649,"FM",1989,1985,198982,4,9,59,93,123,160,NA,NA,NA,NA,NA
"3197",11650,"FM",1989,1983,198981,6,9,69,107,127,147,169,189,NA,NA,NA
"3198",11651,"FM",1989,1984,198980,5,9,65,111,137,161,199,NA,NA,NA,NA
"3199",11652,"FM",1989,1985,198979,4,9,59,93,128,176,NA,NA,NA,NA,NA
"3200",11653,"FM",1989,1984,198978,5,9,49,84,112,141,173,NA,NA,NA,NA
"3201",11654,"FM",1989,1985,198977,4,9,40,78,114,166,NA,NA,NA,NA,NA
"3202",11655,"FM",1989,1984,198975,5,9,76,116,147,196,223,NA,NA,NA,NA
"3203",11656,"FM",1989,1984,198974,5,9,64,97,114,139,159,NA,NA,NA,NA
"3204",11657,"FM",1989,1985,198973,4,9,53,92,121,164,NA,NA,NA,NA,NA
"3205",11658,"FM",1989,1987,198972,2,9,76,106,NA,NA,NA,NA,NA,NA,NA
"3206",11659,"FM",1989,1987,198971,2,9,65,100,NA,NA,NA,NA,NA,NA,NA
"3207",11660,"FM",1989,1987,198970,2,9,64,96,NA,NA,NA,NA,NA,NA,NA
"3208",11661,"FM",1989,1987,198969,2,9,58,103,NA,NA,NA,NA,NA,NA,NA
"3209",11662,"FM",1989,1987,198968,2,9,53,94,NA,NA,NA,NA,NA,NA,NA
"3210",11663,"FM",1989,1987,198967,2,9,61,97,NA,NA,NA,NA,NA,NA,NA
"3211",11664,"FM",1989,1987,198965,2,9,71,117,NA,NA,NA,NA,NA,NA,NA
"3212",11665,"FM",1989,1987,198964,2,9,68,113,NA,NA,NA,NA,NA,NA,NA
"3213",11666,"FM",1989,1985,198963,4,9,52,79,110,143,NA,NA,NA,NA,NA
"3214",11667,"FM",1989,1985,198962,4,9,45,80,116,146,NA,NA,NA,NA,NA
"3215",11668,"FM",1989,1987,198961,2,9,61,110,NA,NA,NA,NA,NA,NA,NA
"3216",11669,"FM",1989,1985,198960,4,9,74,105,128,160,NA,NA,NA,NA,NA
"3217",11670,"FM",1989,1983,198959,6,9,64,114,138,151,176,211,NA,NA,NA
"3218",11671,"FM",1989,1983,198958,6,9,61,113,128,143,159,182,NA,NA,NA
"3219",11672,"FM",1989,1984,198957,5,9,61,92,122,149,177,NA,NA,NA,NA
"3220",11673,"FM",1989,1982,198956,7,9,77,104,141,152,160,173,196,NA,NA
"3221",11674,"FM",1989,1985,198955,4,9,59,95,128,169,NA,NA,NA,NA,NA
"3222",11675,"FM",1989,1986,198954,3,9,78,120,164,NA,NA,NA,NA,NA,NA
"3223",11676,"FM",1989,1984,198953,5,9,73,99,117,138,168,NA,NA,NA,NA
"3224",11677,"FM",1989,1986,198952,3,9,79,112,157,NA,NA,NA,NA,NA,NA
"3225",11678,"FM",1989,1984,198950,5,9,72,103,132,158,197,NA,NA,NA,NA
"3226",11679,"FM",1989,1985,198949,4,9,58,100,140,182,NA,NA,NA,NA,NA
"3227",11680,"FM",1989,1985,198948,4,9,56,88,126,171,NA,NA,NA,NA,NA
"3228",11681,"FM",1989,1986,198947,3,9,69,106,159,NA,NA,NA,NA,NA,NA
"3229",11682,"FM",1989,1984,198946,5,9,65,99,125,146,178,NA,NA,NA,NA
"3230",11683,"FM",1989,1984,198945,5,9,70,100,125,157,185,NA,NA,NA,NA
"3231",11684,"FM",1989,1986,198944,3,9,54,96,149,NA,NA,NA,NA,NA,NA
"3232",11685,"FM",1989,1983,198943,6,9,48,78,110,134,163,191,NA,NA,NA
"3233",11686,"FM",1989,1984,198942,5,9,62,95,123,146,175,NA,NA,NA,NA
"3234",11687,"FM",1989,1983,198941,6,9,68,119,143,167,188,208,NA,NA,NA
"3235",11688,"FM",1989,1985,198940,4,9,64,107,123,144,NA,NA,NA,NA,NA
"3236",11689,"FM",1989,1983,198939,6,9,62,114,142,160,181,197,NA,NA,NA
"3237",11690,"FM",1989,1985,198937,4,9,68,104,136,169,NA,NA,NA,NA,NA
"3238",11691,"FM",1989,1984,198936,5,9,68,118,142,169,193,NA,NA,NA,NA
"3239",11692,"FM",1989,1986,198935,3,9,73,105,160,NA,NA,NA,NA,NA,NA
"3240",11693,"FM",1989,1985,198934,4,9,64,100,132,168,NA,NA,NA,NA,NA
"3241",11694,"FM",1989,1985,198933,4,9,73,104,140,177,NA,NA,NA,NA,NA
"3242",11695,"FM",1989,1986,198932,3,9,62,88,134,NA,NA,NA,NA,NA,NA
"3243",11696,"FM",1989,1983,198931,6,9,68,123,136,154,176,196,NA,NA,NA
"3244",11697,"FM",1989,1983,198930,6,9,53,108,121,140,165,193,NA,NA,NA
"3245",11698,"FM",1989,1985,198929,4,9,57,100,131,172,NA,NA,NA,NA,NA
"3246",11699,"FM",1989,1986,198928,3,9,57,98,155,NA,NA,NA,NA,NA,NA
"3247",11700,"FM",1989,1982,198927,7,9,50,86,125,147,168,185,212,NA,NA
"3248",11701,"FM",1989,1983,198926,6,9,69,111,143,165,186,203,NA,NA,NA
"3249",11702,"FM",1989,1983,198925,6,9,60,100,119,146,174,206,NA,NA,NA
"3250",11703,"FM",1989,1983,198924,6,9,61,109,140,163,182,214,NA,NA,NA
"3251",11704,"FM",1989,1981,198923,8,9,76,125,170,189,194,205,215,238,NA
"3252",11705,"FM",1989,1984,198922,5,9,68,103,139,171,210,NA,NA,NA,NA
"3253",11706,"FM",1989,1983,198921,6,9,55,83,109,132,159,188,NA,NA,NA
"3254",11707,"FM",1989,1983,198920,6,9,62,115,142,177,197,230,NA,NA,NA
"3255",11708,"FM",1989,1984,198919,5,9,71,104,126,153,179,NA,NA,NA,NA
"3256",11709,"FM",1989,1985,198918,4,9,62,106,141,181,NA,NA,NA,NA,NA
"3257",11710,"FM",1989,1983,198917,6,9,78,130,146,157,178,198,NA,NA,NA
"3258",11711,"FM",1989,1983,198916,6,9,75,131,144,165,192,218,NA,NA,NA
"3259",11712,"FM",1989,1983,198915,6,9,58,85,116,137,164,205,NA,NA,NA
"3260",11713,"FM",1989,1983,198914,6,9,64,127,149,175,201,228,NA,NA,NA
"3261",11714,"FM",1989,1983,198913,6,9,62,113,136,158,185,220,NA,NA,NA
"3262",11715,"FM",1989,1981,198912,8,9,59,91,130,193,224,248,275,302,NA
"3263",11716,"FM",1989,1984,198911,5,9,69,114,149,187,223,NA,NA,NA,NA
"3264",11717,"FM",1989,1982,198910,7,9,60,96,120,144,176,209,235,NA,NA
"3265",11718,"FM",1985,1980,198599,5,9,68,115,165,200,225,NA,NA,NA,NA
"3266",11719,"FM",1985,1980,198597,5,9,67,117,163,205,239,NA,NA,NA,NA
"3267",11720,"FM",1985,1978,198596,7,9,50,84,136,177,215,240,263,NA,NA
"3268",11721,"FM",1985,1980,198595,5,9,61,96,148,192,225,NA,NA,NA,NA
"3269",11722,"FM",1985,1980,198594,5,9,69,106,158,188,209,NA,NA,NA,NA
"3270",11723,"FM",1985,1982,198593,3,9,58,99,154,NA,NA,NA,NA,NA,NA
"3271",11724,"FM",1985,1980,198590,5,9,70,103,155,195,227,NA,NA,NA,NA
"3272",11725,"FM",1985,1979,198588,6,9,68,97,139,176,212,234,NA,NA,NA
"3273",11726,"FM",1985,1982,198587,3,9,69,110,149,NA,NA,NA,NA,NA,NA
"3274",11727,"FM",1985,1980,198586,5,9,68,120,169,209,241,NA,NA,NA,NA
"3275",11728,"FM",1985,1981,198584,4,9,69,106,183,223,NA,NA,NA,NA,NA
"3276",11729,"FM",1985,1978,198583,7,9,50,80,125,167,186,222,243,NA,NA
"3277",11730,"FM",1985,1980,198582,5,9,73,122,164,198,220,NA,NA,NA,NA
"3278",11731,"FM",1985,1980,198581,5,9,57,94,150,197,237,NA,NA,NA,NA
"3279",11732,"FM",1985,1982,198579,3,9,73,123,173,NA,NA,NA,NA,NA,NA
"3280",11733,"FM",1985,1980,198578,5,9,55,87,148,200,240,NA,NA,NA,NA
"3281",11734,"FM",1985,1979,198573,6,9,62,103,139,174,200,219,NA,NA,NA
"3282",11735,"FM",1985,1982,198572,3,9,75,130,176,NA,NA,NA,NA,NA,NA
"3283",11736,"FM",1985,1982,198570,3,9,63,116,164,NA,NA,NA,NA,NA,NA
